id,id_objecta,id_spr_etap_rabot,id_otvetstvennogo,id_avtor,data_nachala_rabot,data_okonchaniya_rabot,document_number,srok_dney,comment,status
50978,1120441,12,20,20,2013-05-30,2013-05-29,2362-??,,," ? ??????"
50979,1120771,12,20,20,2013-01-21,2012-12-29,,,"?.?.?. ?? ??"," ? ??????"
50980,2091151,18,20,20,2012-10-24,2012-10-23,,,," ? ??????"
50981,2110491,4,14,14,2012-08-14,2011-11-28,59495,,," ? ??????"
50982,2110501,92,20,20,2015-04-20,2015-04-14,78/15-6492,,???????????????," ? ??????"
50983,2120141,8,6,6,2012-12-04,2012-12-04,,,"04.12.12 ??????? ?????????????? ????? ??????????? ?????? ???? ???????-??????? ?? ?????????? ?? ?????"," ? ??????"
50984,2120231,4,14,14,2012-08-14,2012-03-07,7_144,,," ? ??????"
50985,2120291,68,14,14,2012-12-29,2012-12-28,33145101,,," ? ??????"
50986,2120401,19,20,20,2012-10-17,2012-09-13,2012-364,,???????????," ? ??????"
50987,2120411,20,20,20,2012-11-09,2012-11-08,,,?.?.?," ? ??????"
50988,2120501,9,20,20,2013-03-29,2013-03-29,56,,," ? ??????"
50989,2120671,21,20,20,2012-12-06,2012-12-06,,,"06.12.12 ?/? ????????? ?? ???????????."," ? ??????"
50990,2120731,78,14,14,2013-03-11,2013-03-11,,,," ? ??????"
50991,2130011,86,20,20,2013-09-19,2013-09-19,580,,," ? ??????"
50992,2130251,19,20,20,2013-08-07,2013-08-06,2013-887,,," ? ??????"
50993,2140011,19,13,13,2014-12-18,2014-12-18,30-1706721,,," ? ??????"
50994,2140101,49,20,20,2014-11-21,2014-11-21,,,," ? ??????"
50995,2140191,10,20,20,2016-01-27,2016-01-22,,,," ? ??????"
50996,2140261,20,14,14,2015-02-17,2015-02-09,,,," ? ??????"
50997,2140751,86,20,20,2015-05-18,2015-05-18,,,," ? ??????"
50998,2150091,20,14,14,2015-05-20,2015-05-20,,,," ? ??????"
50999,2150131,49,14,14,2015-10-14,2015-10-14,,,," ? ??????"
51000,3120911,11,4,4,2013-06-27,2013-06-27,,,," ? ??????"
51001,3121001,68,20,20,2013-03-27,2013-03-26,33651601,,," ? ??????"
51002,3121041,5,20,20,2013-05-24,2012-11-06,,,," ? ??????"
51003,3121061,68,20,20,2013-10-16,2013-10-15,35015901,,," ? ??????"
51004,3121081,78,14,14,2013-03-04,2013-03-04,,,," ? ??????"
51005,3130171,21,4,4,2013-12-19,2013-12-19,,,"?/? ?????????"," ? ??????"
51006,3130201,18,20,20,2013-09-02,2013-09-02,204,,," ? ??????"
51007,3130202,21,20,20,2013-10-17,2013-10-17,,,"17.10.13 ?.?. ????????? …? ????? ?: ???????????? ?????? ? ?????????????? ?????? ??…"," ? ??????"
51008,3130241,21,20,20,2013-12-24,2013-12-24,,,"???????? ??.? 9/34235 ?? 24.12.2013?. ?????? ?? &quot;???????? ???????&quot; (???.? ?/? ?? 18.12.2013?.)???????????? ???????? ?.?. 20.12.13. ? ?????????? ????????."," ? ??????"
51009,3130261,49,20,20,2015-11-02,2015-11-02,,,," ? ??????"
51010,3130511,86,14,14,2014-02-27,2014-02-27,,,," ? ??????"
51011,3130831,86,20,20,2014-09-16,2014-09-16,275,,," ? ??????"
51012,3130881,10,20,20,2015-02-16,2015-02-09,,,," ? ??????"
51013,3140011,19,13,13,2014-12-18,2014-12-18,30-1708574,,," ? ??????"
51014,3140351,86,20,20,2015-12-09,2015-12-09,485,,," ? ??????"
51015,3140461,19,20,20,2015-01-14,2014-12-26,,,??????????," ? ??????"
51016,3140531,19,14,14,2015-04-16,2015-03-30,30-2042421,,," ? ??????"
51017,3140541,49,20,20,2014-11-13,2014-11-13,,,," ? ??????"
51018,3140701,20,20,20,2014-10-21,2014-10-21,,,," ? ??????"
51019,3140841,86,20,20,2015-11-09,2015-11-09,465,,," ? ??????"
51020,11203412,21,20,20,2012-11-30,2012-11-30,,,"29.11.12 ?/? ???????? ????????? - 2???."," ? ??????"
51021,11203419,20,14,14,2012-12-29,2012-12-28,,,," ? ??????"
51022,21204521,86,20,20,2013-01-21,2013-01-21,,,"??????? ?.?."," ? ??????"
51023,21204524,83,4,4,2012-12-28,2012-12-28,,,," ? ??????"
51024,21204525,9,20,20,2013-02-06,2012-06-29,0,,," ? ??????"
51025,21204537,86,20,20,2013-01-23,2013-01-22,,,," ? ??????"
51026,21204539,12,20,20,2012-11-06,2012-10-30,7422-??,,," ? ??????"
51027,21204545,20,20,20,2013-02-19,2013-02-18,,,," ? ??????"
51028,21204554,12,20,20,2013-01-15,2012-12-28,9284-??,,," ? ??????"
51029,21204573,19,20,20,2013-01-14,2013-01-09,2013-5,,," ? ??????"
51030,21204599,20,20,20,2013-05-15,2013-05-15,,,," ? ??????"
51031,21301924,67,21,21,2014-04-14,2014-04-14,74,,," ? ??????"
51032,21301930,19,14,14,2014-07-25,2014-07-25,30-1196657,,," ? ??????"
51033,21301943,86,14,14,2014-08-28,2014-08-27,,,???????????," ? ??????"
51034,21301995,72,20,20,2013-07-24,2013-07-24,327,,"? ?????? ??"," ? ??????"
51035,21303323,21,20,20,2013-12-25,2013-12-25,,,"25.12.2013 ?? ????? ?? ????????? ???????? ??????? ?? ?????? ?? ???????? ???????? ? ????? ???????? ???????? ???????????? ?? 03.12.13 ? 78/13-31000."," ? ??????"
51036,21303327,18,14,14,2014-01-09,2013-12-27,,,," ? ??????"
51037,21303329,21,14,14,2014-08-15,2014-08-15,,,"???????? ?? ?? ????? ???????????? ? ?????????? ?????????????"," ? ??????"
51038,21303331,86,20,20,2015-04-08,2015-04-07,118,,"? ??"," ? ??????"
51039,21303337,86,13,13,2014-06-10,2014-06-10,-0,,," ? ??????"
51040,21303423,10,14,14,2013-12-03,2013-11-28,,,," ? ??????"
51041,21303424,20,20,20,2014-02-24,2014-02-24,,,," ? ??????"
51042,21303425,20,20,20,2014-04-15,2014-04-15,,,," ? ??????"
51043,21303429,12,20,20,2014-06-27,2014-06-11,3101-??,,," ? ??????"
51044,21303439,19,14,14,2014-02-14,2014-02-14,30-650332,,," ? ??????"
51045,21303444,86,20,20,2014-03-03,2014-03-03,44,,," ? ??????"
51046,21303465,72,20,20,2014-02-20,2014-02-20,,,," ? ??????"
51047,21303468,72,20,20,2014-02-20,2014-02-20,,,," ? ??????"
51048,21303470,86,20,20,2014-04-23,2014-04-21,77,,," ? ??????"
51049,21303480,86,14,14,2014-06-25,2014-06-25,,,," ? ??????"
51050,21303481,72,20,20,2013-11-14,2013-11-14,,,," ? ??????"
51051,21303483,20,20,20,2014-04-21,2014-04-21,,,," ? ??????"
51052,21303492,86,14,14,2015-04-24,2015-04-24,,,," ? ??????"
51053,21303495,12,20,20,2015-01-14,2014-12-19,7666-??,,," ? ??????"
51054,21303497,20,14,14,2015-04-27,2015-04-27,,,," ? ??????"
51055,21303498,19,14,14,2014-03-26,2014-03-26,30-805804,,," ? ??????"
51056,21303499,86,20,20,2014-03-13,2014-03-12,50,,," ? ??????"
51057,212045103,19,20,20,2013-02-14,2013-02-14,2013-105,,," ? ??????"
51058,212045129,86,14,14,2013-03-21,2013-03-21,,,," ? ??????"
51059,212045138,86,14,14,2013-03-15,2013-03-15,,,," ? ??????"
51060,212045142,10,14,14,2013-04-08,2013-04-03,,,," ? ??????"
51061,212045150,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
51062,212045164,11,16,16,2013-04-08,2013-04-08,,,," ? ??????"
51063,212045178,72,14,14,2013-04-08,2013-04-08,,,," ? ??????"
51064,212045182,11,4,4,2013-03-04,2013-03-04,,,," ? ??????"
51065,212045191,11,4,4,2013-03-04,2013-03-04,,,," ? ??????"
51066,212045198,19,14,14,2013-02-25,2013-02-25,,,," ? ??????"
51067,213019102,86,14,14,2015-05-15,2015-05-15,,,"? ?????? ??"," ? ??????"
51068,213019104,20,14,14,2014-09-02,2014-08-29,,,," ? ??????"
51069,213019108,86,20,20,2014-09-05,2014-09-03,385,,," ? ??????"
51070,213034100,86,20,20,2014-04-23,2014-04-21,77,,," ? ??????"
51071,213034101,86,20,20,2014-04-25,2014-04-25,105,,," ? ??????"
51072,213057110,86,20,20,2015-07-07,2015-07-07,,,," ? ??????"
51073,0,11,4,4,2013-02-06,2012-09-10,,,," ? ??????"
51074,1110041,78,14,14,2012-05-30,2011-01-25,,,"?? ??????? ????"," ? ??????"
51075,1110131,78,14,14,2012-05-30,2011-02-24,,,," ? ??????"
51076,1120171,12,14,14,2012-09-03,2012-09-03,,,," ? ??????"
51077,1120191,21,20,20,2012-12-05,2012-12-05,,,"05.12.12 ?? ??.????? ?? ????????? ???????? ?????????: ???????????? ?131 ?? 16.11.12 ?? ??????????? ???? ? ?????? ?? ??? ?????????????."," ? ??????"
51078,1120342,10,14,14,2012-08-14,2012-04-28,,,," ? ??????"
51079,1120343,68,14,14,2012-08-14,2012-05-02,,,," ? ??????"
51080,1120441,72,20,20,2013-05-30,2013-02-19,,,," ? ??????"
51081,1120771,83,4,4,2013-01-21,2013-01-21,,,," ? ??????"
51082,2110491,10,14,14,2012-08-16,2012-01-18,,,," ? ??????"
51083,2110501,20,14,14,2015-04-27,2015-04-27,,,," ? ??????"
51084,2120141,9,20,20,2012-12-05,2012-12-05,450,,," ? ??????"
51085,2120231,67,21,21,2013-08-19,2013-08-19,491,,," ? ??????"
51086,2120291,10,20,20,2013-01-18,2013-01-10,,,," ? ??????"
51087,2120401,21,20,20,2012-10-17,2012-10-04,78/12-561,,"17.10.12 ???????? ??????? ?? ?????? ? ????? ????????? ??????? ???????????? ?? ?????????? (??????????)"," ? ??????"
51088,2120501,68,20,20,2013-04-01,2013-03-29,33686101,,," ? ??????"
51089,2120671,49,20,20,2012-12-19,2012-12-19,,,," ? ??????"
51090,2120731,86,14,14,2013-03-11,2013-03-11,,,," ? ??????"
51091,2130251,49,20,20,2013-09-11,2013-09-11,,,," ? ??????"
51092,2130342,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51093,2140011,20,20,20,2015-01-14,2015-01-14,,,," ? ??????"
51094,2140061,21,20,20,2014-08-21,2014-08-18,,,"???? ???.??????? ????????? ????? ?.?. ?? ??.?."," ? ??????"
51095,2140101,86,20,20,2014-11-24,2014-11-24,457,,," ? ??????"
51096,2140261,49,20,20,2015-02-18,2015-02-18,,,," ? ??????"
51097,2150091,20,20,20,2015-05-20,2015-05-20,,,," ? ??????"
51098,2150131,86,20,20,2015-10-21,2015-10-15,278,,," ? ??????"
51099,3120911,72,20,20,2013-06-27,2013-06-01,,,," ? ??????"
51100,3121001,10,20,20,2013-04-01,2013-03-27,,,," ? ??????"
51101,3121061,10,20,20,2013-11-07,2013-10-29,,,," ? ??????"
51102,3130171,18,14,14,2014-01-28,2014-01-28,????????,,," ? ??????"
51103,3130201,21,20,20,2013-10-04,2013-10-04,,,"?? ???????? ?. 04.10.2013 ?? ??.????? ???????? ???????  ? 78/13-23296 ?? 30.09.2013 ?? ?????? ? ??????????? ??????????? ? ??????????? ?????? ? ??????????? ?????????…"," ? ??????"
51104,3130202,19,14,14,2013-10-18,2013-10-17,,,," ? ??????"
51105,3130241,12,20,20,2014-01-22,2014-01-20,154-??,,"???????????? ?? ??? &quot;???????? ???????&quot;, ?????: ?.?????-?????????, ????? ???????? ????????????, ??? 13?, ?????? ?"," ? ??????"
51106,3130261,86,20,20,2015-11-02,2015-11-02,,,"???????? ????????? ?.?."," ? ??????"
51107,3140011,20,20,20,2015-01-14,2015-01-14,,,," ? ??????"
51108,3140461,21,20,20,2015-01-29,2015-01-28,,,"28.01.15 ????????? ??????? ???????? ? ??????????? ??? ???????????? ?????."," ? ??????"
51109,3140531,20,14,14,2015-04-16,2015-04-16,,,," ? ??????"
51110,3140541,86,20,20,2014-11-17,2014-11-17,616,,," ? ??????"
51111,3140701,86,20,20,2014-10-22,2014-10-22,489,,," ? ??????"
51112,11203419,21,20,20,2013-01-11,2013-01-11,,,"10.01.13 ?/? ???????? ?????????"," ? ??????"
51113,21204521,72,20,20,2013-02-06,2012-08-21,,,," ? ??????"
51114,21204524,19,14,14,2012-12-29,2012-12-28,,,," ? ??????"
51115,21204537,72,20,20,2013-02-06,2012-09-10,,,," ? ??????"
51116,21204539,83,4,4,2012-12-28,2012-12-28,,,," ? ??????"
51117,21204545,86,20,20,2013-02-19,2013-02-19,,,," ? ??????"
51118,21204554,83,16,16,2013-01-29,2013-01-29,,,," ? ??????"
51119,21204573,20,20,20,2013-02-11,2013-02-11,,,," ? ??????"
51120,21204599,86,20,20,2013-05-17,2013-05-16,,,," ? ??????"
51121,21301924,67,21,21,2014-04-14,2014-04-14,75,,," ? ??????"
51122,21301930,21,21,21,2014-08-05,2014-08-05,30-1226504,,"???????? ?????????????? ?????????(???????) ?? ?????????."," ? ??????"
51123,21301995,12,20,20,2013-09-18,2013-09-05,4515-??,,," ? ??????"
51124,21303323,18,14,14,2014-01-09,2014-12-27,,,," ? ??????"
51125,21303327,21,20,20,2014-02-20,2014-02-20,,,"20.02.14 ?? ????? ?? ????????? ???????? ??????? ? ??????????????? ????????????? ?.?. ? 78/14-3633 ?? 03.02.2014?."," ? ??????"
51126,21303329,18,14,14,2014-08-18,2014-08-18,,,," ? ??????"
51127,21303411,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51128,21303412,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51129,21303413,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51130,21303414,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51131,21303415,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51132,21303416,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51133,21303417,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51134,21303418,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51135,21303419,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51136,21303420,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51137,21303421,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51138,21303422,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51139,21303423,12,20,20,2014-06-27,2014-06-11,3108-??,,," ? ??????"
51140,21303424,86,14,14,2014-02-27,2014-02-27,38,,," ? ??????"
51141,21303425,86,20,20,2014-04-23,2014-04-21,72,,," ? ??????"
51142,21303429,19,13,13,2014-07-08,2014-07-08,30-1142776,,," ? ??????"
51143,21303439,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
51144,21303465,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
51145,21303466,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51146,21303468,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
51147,21303476,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51148,21303481,72,20,20,2014-02-20,2014-02-20,,,," ? ??????"
51149,21303483,86,20,20,2014-04-23,2014-04-21,77,,," ? ??????"
51150,21303495,19,14,14,2015-04-07,2015-04-07,30-2065613,,," ? ??????"
51151,21303496,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51152,21303497,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
51153,21303498,20,20,20,2014-04-15,2014-04-15,,,," ? ??????"
51154,212045103,20,14,14,2013-03-21,2013-03-20,,,," ? ??????"
51155,212045142,11,4,4,2013-04-08,2013-04-08,,,," ? ??????"
51156,212045164,72,14,14,2013-04-08,2013-04-08,,,," ? ??????"
51157,212045178,12,20,20,2013-06-11,2013-05-31,2420-??,,," ? ??????"
51158,212045182,12,14,14,2013-04-03,2013-04-02,1564-??,,," ? ??????"
51159,212045191,12,14,14,2013-04-03,2013-04-02,1567-??,,," ? ??????"
51160,212045198,20,14,14,2013-03-21,2013-03-20,,,," ? ??????"
51161,213019102,86,20,20,2015-05-20,2015-05-19,184,,," ? ??????"
51162,213019104,86,20,20,2014-09-05,2014-09-03,385,,," ? ??????"
51163,213034103,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51164,213034104,4,21,21,2013-07-29,2013-07-29,602-614,,622," ? ??????"
51165,1120171,21,20,20,2012-10-24,2012-10-24,,,"24.10.12 ?????????? ?/?. ???????? ?."," ? ??????"
51166,1120191,83,4,4,2012-12-06,2012-12-06,,,," ? ??????"
51167,1120342,4,14,14,2012-08-14,2012-04-10,59755,,," ? ??????"
51168,1120771,19,20,20,2013-01-30,2013-01-30,2013-59,,," ? ??????"
51169,2110501,49,20,20,2015-04-27,2015-04-27,,,," ? ??????"
51170,2120141,68,20,20,2012-12-05,2012-12-05,32923101,,," ? ??????"
51171,2120291,11,4,4,2013-01-18,2013-01-18,,,," ? ??????"
51172,2120401,19,20,20,2012-10-24,2012-10-24,2012-13,,"??????????? ?."," ? ??????"
51173,2120501,10,14,14,2013-04-08,2013-04-03,,,," ? ??????"
51174,2120671,20,20,20,2012-12-19,2012-12-19,,,"18.12.12 ???????? ?.?.??????? ?/? ?????????."," ? ??????"
51175,2120731,12,20,20,2013-06-25,2013-02-05,355-??,,," ? ??????"
51176,2130251,20,20,20,2013-09-12,2013-09-11,,,," ? ??????"
51177,2130342,9,20,20,2013-08-16,2013-08-16,441,,," ? ??????"
51178,2140011,86,20,20,2015-01-15,2015-01-15,?/?,,," ? ??????"
51179,2140261,86,20,20,2015-02-24,2015-02-20,52,,," ? ??????"
51180,2150091,86,20,20,2015-05-20,2015-05-20,189,,," ? ??????"
51181,3121001,11,20,20,2013-04-01,2013-04-01,,,," ? ??????"
51182,3121061,12,20,20,2013-11-19,2013-11-18,6265-??,,," ? ??????"
51183,3130171,21,20,20,2014-03-27,2014-03-27,,,"27.03.14 ?? ????? ?? ????????? ??????? ? ??????????????? ????????????? ?.?. ? 78/14-6549 ?? 20.02.14?. (???? ??????? ???.28.03.14)."," ? ??????"
51184,3130201,57,20,20,2013-10-10,2013-10-10,,,," ? ??????"
51185,3130202,21,20,20,2013-11-11,2013-11-11,,,"08.11.13 ???????? ??????? ?? ?????? ? ??????????? ??????????? ? ??????????? ?????? ? ??????????? ????????? ?? 01.11.2013 ? 78/13-26955."," ? ??????"
51186,3130241,69,20,20,2014-03-28,2014-03-27,80,,," ? ??????"
51187,3140011,49,20,20,2015-01-14,2015-01-14,,,," ? ??????"
51188,3140531,49,20,20,2015-04-16,2015-04-16,,,," ? ??????"
51189,21204524,20,20,20,2013-02-01,2013-02-01,,,," ? ??????"
51190,21204537,11,20,20,2013-02-06,2012-09-10,,,," ? ??????"
51191,21204539,19,14,14,2012-12-29,2012-12-28,,,," ? ??????"
51192,21204554,19,20,20,2013-01-30,2013-01-30,2013-64,,," ? ??????"
51193,21204573,86,20,20,2013-02-11,2013-02-11,,,," ? ??????"
51194,21301924,10,20,20,2014-04-29,2014-04-22,,,," ? ??????"
51195,21301930,20,20,20,2014-08-11,2014-08-11,,,," ? ??????"
51196,21301995,19,14,14,2014-02-18,2014-02-18,30-657186,,," ? ??????"
51197,21303323,21,14,14,2014-02-06,2014-02-06,,,"06.02.14 ?? ?/? ???? ?????????? ??????  xml ?????? ?.?????."," ? ??????"
51198,21303327,18,20,20,2014-02-21,2014-02-21,?/?,,," ? ??????"
51199,21303411,9,14,14,2013-08-16,2013-08-16,440,,," ? ??????"
51200,21303412,9,14,14,2013-08-16,2013-08-16,439,,," ? ??????"
51201,21303413,9,14,14,2013-08-16,2013-08-16,442,,," ? ??????"
51202,21303414,67,13,13,2013-08-16,2013-08-16,476,,," ? ??????"
51203,21303415,9,14,14,2013-08-16,2013-08-16,446,,," ? ??????"
51204,21303416,9,14,14,2013-08-16,2013-08-16,444,,," ? ??????"
51205,21303417,9,20,20,2013-08-16,2013-08-16,447,,," ? ??????"
51206,21303418,9,14,14,2013-08-16,2013-08-16,448,,," ? ??????"
51207,21303419,8,6,6,2013-08-20,2013-08-20,,,," ? ??????"
51208,21303420,8,6,6,2013-08-16,2013-08-16,,,," ? ??????"
51209,21303421,67,14,14,2013-08-19,2013-08-19,518,,," ? ??????"
51210,21303422,67,14,14,2013-08-19,2013-08-19,519,,," ? ??????"
51211,21303423,19,13,13,2014-08-08,2014-08-08,30-1239624,,," ? ??????"
51212,21303429,19,20,20,2014-07-17,2014-07-17,348,,"???.???.?? ?.?. ????.? ??."," ? ??????"
51213,21303439,86,20,20,2014-03-13,2014-03-12,50,,," ? ??????"
51214,21303465,19,14,14,2015-04-08,2015-04-08,30-2069893,,," ? ??????"
51215,21303466,67,14,14,2013-08-19,2013-08-19,517,,," ? ??????"
51216,21303468,19,14,14,2015-04-08,2015-04-07,30-2067328,,," ? ??????"
51217,21303476,67,13,13,2013-08-16,2013-08-16,484,,," ? ??????"
51218,21303481,12,20,20,2014-04-29,2014-03-25,1711-??,,," ? ??????"
51219,21303495,20,14,14,2015-04-27,2015-04-27,,,," ? ??????"
51220,21303496,9,14,14,2013-08-16,2013-08-16,443,,," ? ??????"
51221,21303498,86,20,20,2014-04-23,2014-04-21,72,,," ? ??????"
51222,212045103,86,14,14,2013-03-21,2013-03-21,,,," ? ??????"
51223,212045142,72,14,14,2013-04-08,2013-04-08,,,," ? ??????"
51224,212045164,12,20,20,2013-06-11,2013-05-31,2419-??,,," ? ??????"
51225,212045178,85,20,20,2013-06-27,2013-06-25,,,"25.06.13 ??????- ???????? 27.06.13"," ? ??????"
51226,212045182,19,13,13,2013-04-09,2013-04-09,,,," ? ??????"
51227,212045191,19,13,13,2013-04-09,2013-04-09,,,," ? ??????"
51228,212045198,86,14,14,2013-03-21,2013-03-21,,,," ? ??????"
51229,213034103,68,20,20,2013-08-19,2013-08-16,34679201,,," ? ??????"
51230,213034104,9,14,14,2013-08-16,2013-08-16,445,,," ? ??????"
51231,1120171,49,20,20,2012-10-24,2012-10-24,,,," ? ??????"
51232,1120191,18,20,20,2012-12-10,2012-12-10,,,," ? ??????"
51233,1120771,20,20,20,2013-02-19,2013-02-18,,,," ? ??????"
51234,2110501,57,14,14,2015-12-14,2015-12-14,,,," ? ??????"
51235,2120141,72,20,20,2012-12-10,2012-12-10,,,"?.?.?. ? ?????? ??."," ? ??????"
51236,2120291,11,4,4,2013-01-18,2013-01-18,,,," ? ??????"
51237,2120401,20,20,20,2012-11-09,2012-11-08,,,?.?.?," ? ??????"
51238,2120501,11,16,16,2013-04-08,2013-04-08,,,"16.05.13 ?. ?? ?????????? ?? ????? ?????????? ?? ???????? ???????????"," ? ??????"
51239,2120671,78,14,14,2012-12-29,2012-12-29,,,," ? ??????"
51240,2120731,21,20,20,2013-06-25,2013-06-25,,,"25.06.2013 ?.?.?. ???????? ? ????????? ?? ???????????? (?????????? ?????-2???.-??? ?????????)."," ? ??????"
51241,2130251,86,20,20,2013-09-12,2013-09-12,599,,," ? ??????"
51242,2130342,68,20,20,2013-08-19,2013-08-16,34678901,,," ? ??????"
51243,3121001,72,14,14,2013-04-02,2013-04-01,,,," ? ??????"
51244,3121061,49,20,20,2013-11-19,2013-11-19,,,," ? ??????"
51245,3130201,19,20,20,2013-10-11,2013-10-11,30-180121,,??????????," ? ??????"
51246,3130241,70,20,20,2014-03-28,2014-03-27,31/322-35?1,,," ? ??????"
51247,3140011,86,20,20,2015-01-15,2015-01-15,2,,," ? ??????"
51248,3140531,86,20,20,2015-04-20,2015-04-20,165,,," ? ??????"
51249,21204524,86,20,20,2013-02-01,2013-02-04,,,," ? ??????"
51250,21204539,20,20,20,2013-02-01,2013-02-01,,,," ? ??????"
51251,21204554,20,20,20,2013-02-19,2013-02-18,,,," ? ??????"
51252,21301924,12,20,20,2014-12-18,2014-12-03,7109-??,,," ? ??????"
51253,21301930,86,20,20,2014-08-11,2014-08-11,361,,," ? ??????"
51254,21301995,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
51255,21303411,68,20,20,2013-08-19,2013-08-16,34678801,,," ? ??????"
51256,21303412,68,20,20,2013-08-19,2013-08-16,34679001,,," ? ??????"
51257,21303413,68,20,20,2013-08-19,2013-08-16,34679101,,," ? ??????"
51258,21303414,8,6,6,2013-08-16,2013-08-16,,,," ? ??????"
51259,21303415,68,20,20,2013-08-19,2013-08-16,34679701,,," ? ??????"
51260,21303416,68,20,20,2013-08-19,2013-08-16,34679401,,," ? ??????"
51261,21303417,68,20,20,2013-08-19,2013-08-16,34679801,,," ? ??????"
51262,21303418,68,20,20,2013-08-19,2013-08-16,34679901,,," ? ??????"
51263,21303419,67,20,20,2013-08-21,2013-08-21,549,,," ? ??????"
51264,21303420,67,20,20,2013-08-21,2013-08-21,550,,," ? ??????"
51265,21303421,71,20,20,2013-08-20,2013-08-19,7/21430,,," ? ??????"
51266,21303422,71,20,20,2013-08-20,2013-08-19,7/21429,,," ? ??????"
51267,21303423,86,14,14,2014-08-28,2014-08-27,,,???????," ? ??????"
51268,21303429,20,20,20,2014-07-29,2014-07-25,,,," ? ??????"
51269,21303465,20,14,14,2015-04-27,2015-04-27,,,," ? ??????"
51270,21303466,71,20,20,2013-08-20,2013-08-19,7/21431,,," ? ??????"
51271,21303468,20,14,14,2015-04-23,2015-04-23,,,," ? ??????"
51272,21303476,8,6,6,2013-08-16,2013-08-16,,,," ? ??????"
51273,21303481,19,14,14,2014-05-29,2014-05-29,30-1016561,,," ? ??????"
51274,21303495,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
51275,21303496,68,20,20,2013-08-19,2013-08-16,34679301,,," ? ??????"
51276,212045142,21,20,20,2013-08-28,2013-08-28,,,"??? ??????? ?? ??????????? ?? ??"," ? ??????"
51277,212045164,85,20,20,2013-06-27,2013-06-25,,,"25.06.13 ??????-???????? 27.06.13"," ? ??????"
51278,212045178,19,20,20,2013-07-05,2013-07-02,2013-746,,," ? ??????"
51279,212045182,20,20,20,2013-05-15,2013-05-15,,,," ? ??????"
51280,212045191,20,20,20,2013-05-21,2013-05-21,,,," ? ??????"
51281,213034103,10,20,20,2013-08-23,2013-08-21,,,," ? ??????"
51282,213034104,68,20,20,2013-08-19,2013-08-16,34679501,,," ? ??????"
51283,1120171,18,14,14,2012-10-30,2012-10-30,,,," ? ??????"
51284,1120191,21,20,20,2013-01-25,2013-01-25,,,"?/? ??????? ?? ????????? ?? ??????????? 23.01.12-25.01.12"," ? ??????"
51285,1120771,49,20,20,2013-02-19,2013-02-19,,,," ? ??????"
51286,2120141,10,20,20,2012-12-10,2012-12-06,,,," ? ??????"
51287,2120291,72,20,20,2013-01-22,2013-01-21,,,?.?.?.," ? ??????"
51288,2120501,72,14,14,2013-04-08,2013-04-08,,,," ? ??????"
51289,2120731,19,13,13,2015-08-04,2015-08-04,30-2368860,,"??????????? ??"," ? ??????"
51290,2130251,78,20,20,2013-09-17,2013-09-16,,,," ? ??????"
51291,2130342,10,20,20,2013-08-23,2013-08-21,,,," ? ??????"
51292,3121001,12,20,20,2013-07-09,2013-07-05,2978-??,,"???????? ????? ?.?.?. ?? ?? 09.07.13"," ? ??????"
51293,3121061,18,20,20,2013-11-20,2013-11-20,359,,," ? ??????"
51294,3130201,21,20,20,2013-10-17,2013-10-17,,,"17.10.13 ?.?. ?????????…? ????? ?: ???????????? ?????? ? ?????????????? ?????? ??…"," ? ??????"
51295,3130241,4,20,20,2014-04-04,2014-04-01,563,,," ? ??????"
51296,21204539,86,20,20,2013-02-01,2013-02-04,,,," ? ??????"
51297,21204554,86,20,20,2013-02-19,2013-02-19,,,," ? ??????"
51298,21301924,19,14,14,2015-04-01,2015-03-31,30-2046484,,," ? ??????"
51299,21301995,86,20,20,2014-03-11,2014-03-11,48,,," ? ??????"
51300,21303411,10,20,20,2013-08-23,2013-08-20,,,," ? ??????"
